Provider,Device,Sub-device,Standardized Model,Specification,Storage (GB),Storage Type,Connectivity,Material,Max. Trade-In Value (RM),Model_Year,Chipset,Screen Size,Case Size,Charging Method,RAM Configurations (GB),RAM Min (GB),Mac Storage Category,Mac Generation
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 13-inch (Early 2015),,128 GB,SSD,,,120,2015,Intel Core i7,13.0,,,"8, 16",8.0,128 GB,
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 13-inch (Early 2015),,256 GB,SSD,,,120,2015,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 13-inch (Early 2015),,512 GB,SSD,,,150,2015,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 13-inch (Early 2015),,1 TB,SSD,,,150,2015,Intel Core i7,13.0,,,"8, 16",8.0,1 TB,
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 15-inch (Mid 2017),,256 GB,SSD,,,800,2017,Intel Core i7,15.0,,,"16, 32",16.0,256 GB,
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 15-inch (Mid 2017),,512 GB,SSD,,,820,2017,Intel Core i7,15.0,,,"16, 32",16.0,512 GB,
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 15-inch (Mid 2017),,1 TB,SSD,,,840,2017,Intel Core i7,15.0,,,"16, 32",16.0,1 TB,
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 15-inch (Mid 2017),,2 TB,SSD,,,890,2017,Intel Core i7,15.0,,,"16, 32",16.0,2 TB,
Switch,Mac,MacBook Pro,MacBook Pro i7 3.3GHz 13-inch (Late 2016),,256 GB,SSD,,,450,2016,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,
Switch,Mac,MacBook Pro,MacBook Pro i7 3.3GHz 13-inch (Late 2016),,512 GB,SSD,,,460,2016,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,
Switch,Mac,MacBook Pro,MacBook Pro i7 3.3GHz 13-inch (Late 2016),,1 TB,SSD,,,470,2016,Intel Core i7,13.0,,,"8, 16",8.0,1 TB,
Switch,Mac,MacBook Pro,MacBook Pro i7 3.5GHz 13-inch (Mid 2017),,256 GB,SSD,,,720,2017,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,
Switch,Mac,MacBook Pro,MacBook Pro i7 3.5GHz 13-inch (Mid 2017),,512 GB,SSD,,,800,2017,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,
Switch,Mac,MacBook Pro,MacBook Pro i7 3.5GHz 13-inch (Mid 2017),,1 TB,SSD,,,840,2017,Intel Core i7,13.0,,,"8, 16",8.0,1 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 15-inch (Mid 2019),,256 GB,SSD,,,1030,2019,Intel Core i9,15.0,,,"16, 32",16.0,256 GB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 15-inch (Mid 2019),,512 GB,SSD,,,1100,2019,Intel Core i9,15.0,,,"16, 32",16.0,512 GB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 15-inch (Mid 2019),,1 TB,SSD,,,1290,2019,Intel Core i9,15.0,,,"16, 32",16.0,1 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 15-inch (Mid 2019),,2 TB,SSD,,,1390,2019,Intel Core i9,15.0,,,"16, 32",16.0,2 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 15-inch (Mid 2019),,4 TB,SSD,,,1510,2019,Intel Core i9,15.0,,,"16, 32",16.0,4 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 16-inch (Late 2019),,1 TB,SSD,,,1280,2019,Intel Core i9,16.0,,,"16, 32, 64",16.0,1 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 16-inch (Late 2019),,2 TB,SSD,,,1380,2019,Intel Core i9,16.0,,,"16, 32, 64",16.0,2 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 16-inch (Late 2019),,4 TB,SSD,,,1560,2019,Intel Core i9,16.0,,,"16, 32, 64",16.0,4 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 16-inch (Late 2019),,8 TB,SSD,,,1570,2019,Intel Core i9,16.0,,,"16, 32, 64",16.0,8 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 15-inch (Mid 2019),,256 GB,SSD,,,1030,2019,Intel Core i9,15.0,,,"16, 32",16.0,256 GB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 15-inch (Mid 2019),,512 GB,SSD,,,1180,2019,Intel Core i9,15.0,,,"16, 32",16.0,512 GB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 15-inch (Mid 2019),,1 TB,SSD,,,1290,2019,Intel Core i9,15.0,,,"16, 32",16.0,1 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 15-inch (Mid 2019),,2 TB,SSD,,,1390,2019,Intel Core i9,15.0,,,"16, 32",16.0,2 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 15-inch (Mid 2019),,4 TB,SSD,,,1510,2019,Intel Core i9,15.0,,,"16, 32",16.0,4 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 16-inch (Late 2019),,512 GB,SSD,,,1190,2019,Intel Core i9,16.0,,,"16, 32, 64",16.0,512 GB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 16-inch (Late 2019),,1 TB,SSD,,,1410,2019,Intel Core i9,16.0,,,"16, 32, 64",16.0,1 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 16-inch (Late 2019),,2 TB,SSD,,,1480,2019,Intel Core i9,16.0,,,"16, 32, 64",16.0,2 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 16-inch (Late 2019),,4 TB,SSD,,,1600,2019,Intel Core i9,16.0,,,"16, 32, 64",16.0,4 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 16-inch (Late 2019),,8 TB,SSD,,,1740,2019,Intel Core i9,16.0,,,"16, 32, 64",16.0,8 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.9GHz 15-inch (Mid 2018),,256 GB,SSD,,,910,2018,Intel Core i9,15.0,,,"16, 32",16.0,256 GB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.9GHz 15-inch (Mid 2018),,512 GB,SSD,,,960,2018,Intel Core i9,15.0,,,"16, 32",16.0,512 GB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.9GHz 15-inch (Mid 2018),,1 TB,SSD,,,1040,2018,Intel Core i9,15.0,,,"16, 32",16.0,1 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.9GHz 15-inch (Mid 2018),,2 TB,SSD,,,1130,2018,Intel Core i9,15.0,,,"16, 32",16.0,2 TB,
Switch,Mac,MacBook Pro,MacBook Pro i9 2.9GHz 15-inch (Mid 2018),,4 TB,SSD,,,1230,2018,Intel Core i9,15.0,,,"16, 32",16.0,4 TB,
Switch,Mac,MacBook Pro,MacBook Pro M1 8-Core CPU & 8-Core GPU 13-inch (Late 2020),,256 GB,SSD,,,910,2020,M1,13.0,,,"8, 16",8.0,256 GB,M1
Switch,Mac,MacBook Pro,MacBook Pro M1 8-Core CPU & 8-Core GPU 13-inch (Late 2020),,512 GB,SSD,,,960,2020,M1,13.0,,,"8, 16",8.0,512 GB,M1
Switch,Mac,MacBook Pro,MacBook Pro M1 8-Core CPU & 8-Core GPU 13-inch (Late 2020),,1 TB,SSD,,,1030,2020,M1,13.0,,,"8, 16",8.0,1 TB,M1
Switch,Mac,MacBook Pro,MacBook Pro M1 8-Core CPU & 8-Core GPU 13-inch (Late 2020),,2 TB,SSD,,,1150,2020,M1,13.0,,,"8, 16",8.0,2 TB,M1
Switch,Mac,MacBook Pro,MacBook Pro M2 8-Core CPU & 10-Core GPU 13-inch (Mid 2022),,256 GB,SSD,,,1400,2022,M2,13.0,,,"8, 16, 24",8.0,256 GB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 8-Core CPU & 10-Core GPU 13-inch (Mid 2022),,512 GB,SSD,,,1680,2022,M2,13.0,,,"8, 16, 24",8.0,512 GB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 8-Core CPU & 10-Core GPU 13-inch (Mid 2022),,1 TB,SSD,,,1900,2022,M2,13.0,,,"8, 16, 24",8.0,1 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 8-Core CPU & 10-Core GPU 13-inch (Mid 2022),,2 TB,SSD,,,2260,2022,M2,13.0,,,"8, 16, 24",8.0,2 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 14-inch (Early 2023),,512 GB,SSD,,,2910,2023,M2 Max,14.0,,,"32, 64",32.0,512 GB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 14-inch (Early 2023),,1 TB,SSD,,,2940,2023,M2 Max,14.0,,,"32, 64",32.0,1 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 14-inch (Early 2023),,2 TB,SSD,,,3950,2023,M2 Max,14.0,,,"32, 64",32.0,2 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 14-inch (Early 2023),,4 TB,SSD,,,4460,2023,M2 Max,14.0,,,"32, 64",32.0,4 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 14-inch (Early 2023),,8 TB,SSD,,,5630,2023,M2 Max,14.0,,,"32, 64",32.0,8 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 16-inch (Early 2023),,512 GB,SSD,,,3540,2023,M2 Max,16.0,,,"32, 64",32.0,512 GB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 16-inch (Early 2023),,1 TB,SSD,,,3720,2023,M2 Max,16.0,,,"32, 64",32.0,1 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 16-inch (Early 2023),,2 TB,SSD,,,4040,2023,M2 Max,16.0,,,"32, 64",32.0,2 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 16-inch (Early 2023),,4 TB,SSD,,,4670,2023,M2 Max,16.0,,,"32, 64",32.0,4 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 30-Core GPU 16-inch (Early 2023),,8 TB,SSD,,,5920,2023,M2 Max,16.0,,,"32, 64",32.0,8 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 14-inch (Early 2023),,512 GB,SSD,,,3360,2023,M2 Max,14.0,,,"32, 64, 96",32.0,512 GB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 14-inch (Early 2023),,1 TB,SSD,,,3640,2023,M2 Max,14.0,,,"32, 64, 96",32.0,1 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 14-inch (Early 2023),,2 TB,SSD,,,4120,2023,M2 Max,14.0,,,"32, 64, 96",32.0,2 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 14-inch (Early 2023),,4 TB,SSD,,,4800,2023,M2 Max,14.0,,,"32, 64, 96",32.0,4 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 14-inch (Early 2023),,8 TB,SSD,,,6030,2023,M2 Max,14.0,,,"32, 64, 96",32.0,8 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 16-inch (Early 2023),,512 GB,SSD,,,3700,2023,M2 Max,16.0,,,"32, 64, 96",32.0,512 GB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 16-inch (Early 2023),,1 TB,SSD,,,3800,2023,M2 Max,16.0,,,"32, 64, 96",32.0,1 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 16-inch (Early 2023),,2 TB,SSD,,,4460,2023,M2 Max,16.0,,,"32, 64, 96",32.0,2 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 16-inch (Early 2023),,4 TB,SSD,,,4870,2023,M2 Max,16.0,,,"32, 64, 96",32.0,4 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Max 12-Core CPU & 38-Core GPU 16-inch (Early 2023),,8 TB,SSD,,,6330,2023,M2 Max,16.0,,,"32, 64, 96",32.0,8 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Pro 10-Core CPU & 16-Core GPU 14-inch (Early 2023),,512 GB,SSD,,,2490,2023,M2 Pro,14.0,,,"16, 32",16.0,512 GB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Pro 10-Core CPU & 16-Core GPU 14-inch (Early 2023),,1 TB,SSD,,,2650,2023,M2 Pro,14.0,,,"16, 32",16.0,1 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Pro 10-Core CPU & 16-Core GPU 14-inch (Early 2023),,2 TB,SSD,,,2930,2023,M2 Pro,14.0,,,"16, 32",16.0,2 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Pro 10-Core CPU & 16-Core GPU 14-inch (Early 2023),,4 TB,SSD,,,3370,2023,M2 Pro,14.0,,,"16, 32",16.0,4 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Pro 10-Core CPU & 16-Core GPU 14-inch (Early 2023),,8 TB,SSD,,,4290,2023,M2 Pro,14.0,,,"16, 32",16.0,8 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 14-inch (Early 2023),,512 GB,SSD,,,2530,2023,M2 Pro,14.0,,,"16, 32",16.0,512 GB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 14-inch (Early 2023),,1 TB,SSD,,,2650,2023,M2 Pro,14.0,,,"16, 32",16.0,1 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 14-inch (Early 2023),,2 TB,SSD,,,3250,2023,M2 Pro,14.0,,,"16, 32",16.0,2 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 14-inch (Early 2023),,4 TB,SSD,,,3840,2023,M2 Pro,14.0,,,"16, 32",16.0,4 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 14-inch (Early 2023),,8 TB,SSD,,,4780,2023,M2 Pro,14.0,,,"16, 32",16.0,8 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 16-inch (Early 2023),,512 GB,SSD,,,2950,2023,M2 Pro,16.0,,,"16, 32",16.0,512 GB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 16-inch (Early 2023),,1 TB,SSD,,,3160,2023,M2 Pro,16.0,,,"16, 32",16.0,1 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 16-inch (Early 2023),,2 TB,SSD,,,3540,2023,M2 Pro,16.0,,,"16, 32",16.0,2 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 16-inch (Early 2023),,4 TB,SSD,,,4330,2023,M2 Pro,16.0,,,"16, 32",16.0,4 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M2 Pro 12-Core CPU & 19-Core GPU 16-inch (Early 2023),,8 TB,SSD,,,5570,2023,M2 Pro,16.0,,,"16, 32",16.0,8 TB,M2
Switch,Mac,MacBook Pro,MacBook Pro M3 8-Core CPU & 10-Core GPU 14-inch (Late 2023),,512 GB,SSD,,,2560,2023,M3,14.0,,,"8, 16, 24",8.0,512 GB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 8-Core CPU & 10-Core GPU 14-inch (Late 2023),,1 TB,SSD,,,2820,2023,M3,14.0,,,"8, 16, 24",8.0,1 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 8-Core CPU & 10-Core GPU 14-inch (Late 2023),,2 TB,SSD,,,3550,2023,M3,14.0,,,"8, 16, 24",8.0,2 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 14-Core CPU & 30-Core GPU 14-inch (Late 2023),,512 GB,SSD,,,4640,2023,M3 Max,14.0,,,"36, 96",36.0,512 GB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 14-Core CPU & 30-Core GPU 14-inch (Late 2023),,1 TB,SSD,,,4830,2023,M3 Max,14.0,,,"36, 96",36.0,1 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 14-Core CPU & 30-Core GPU 14-inch (Late 2023),,2 TB,SSD,,,5260,2023,M3 Max,14.0,,,"36, 96",36.0,2 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 14-Core CPU & 30-Core GPU 14-inch (Late 2023),,4 TB,SSD,,,6450,2023,M3 Max,14.0,,,"36, 96",36.0,4 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 14-Core CPU & 30-Core GPU 14-inch (Late 2023),,8 TB,SSD,,,7450,2023,M3 Max,14.0,,,"36, 96",36.0,8 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 14-Core CPU & 30-Core GPU 16-inch (Late 2023),,512 GB,SSD,,,5240,2023,M3 Max,16.0,,,"36, 96",36.0,512 GB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 14-Core CPU & 30-Core GPU 16-inch (Late 2023),,1 TB,SSD,,,5680,2023,M3 Max,16.0,,,"36, 96",36.0,1 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 14-Core CPU & 30-Core GPU 16-inch (Late 2023),,2 TB,SSD,,,6150,2023,M3 Max,16.0,,,"36, 96",36.0,2 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 14-Core CPU & 30-Core GPU 16-inch (Late 2023),,4 TB,SSD,,,7200,2023,M3 Max,16.0,,,"36, 96",36.0,4 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 14-Core CPU & 30-Core GPU 16-inch (Late 2023),,8 TB,SSD,,,8710,2023,M3 Max,16.0,,,"36, 96",36.0,8 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 16-Core CPU & 40-Core GPU 14-inch (Late 2023),,512 GB,SSD,,,5260,2023,M3 Max,14.0,,,"48, 64, 128",48.0,512 GB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 16-Core CPU & 40-Core GPU 14-inch (Late 2023),,1 TB,SSD,,,5420,2023,M3 Max,14.0,,,"48, 64, 128",48.0,1 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 16-Core CPU & 40-Core GPU 14-inch (Late 2023),,2 TB,SSD,,,6100,2023,M3 Max,14.0,,,"48, 64, 128",48.0,2 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 16-Core CPU & 40-Core GPU 14-inch (Late 2023),,4 TB,SSD,,,6940,2023,M3 Max,14.0,,,"48, 64, 128",48.0,4 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 16-Core CPU & 40-Core GPU 14-inch (Late 2023),,8 TB,SSD,,,8600,2023,M3 Max,14.0,,,"48, 64, 128",48.0,8 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 16-Core CPU & 40-Core GPU 16-inch (Late 2023),,512 GB,SSD,,,6000,2023,M3 Max,16.0,,,"48, 64, 128",48.0,512 GB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 16-Core CPU & 40-Core GPU 16-inch (Late 2023),,1 TB,SSD,,,6450,2023,M3 Max,16.0,,,"48, 64, 128",48.0,1 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 16-Core CPU & 40-Core GPU 16-inch (Late 2023),,2 TB,SSD,,,7030,2023,M3 Max,16.0,,,"48, 64, 128",48.0,2 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 16-Core CPU & 40-Core GPU 16-inch (Late 2023),,4 TB,SSD,,,7660,2023,M3 Max,16.0,,,"48, 64, 128",48.0,4 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Max 16-Core CPU & 40-Core GPU 16-inch (Late 2023),,8 TB,SSD,,,9570,2023,M3 Max,16.0,,,"48, 64, 128",48.0,8 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Pro 11-Core CPU & 14-Core GPU 14-inch (Late 2023),,512 GB,SSD,,,3040,2023,M3 Pro,14.0,,,"18, 36",18.0,512 GB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Pro 11-Core CPU & 14-Core GPU 14-inch (Late 2023),,1 TB,SSD,,,3320,2023,M3 Pro,14.0,,,"18, 36",18.0,1 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Pro 11-Core CPU & 14-Core GPU 14-inch (Late 2023),,2 TB,SSD,,,4100,2023,M3 Pro,14.0,,,"18, 36",18.0,2 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Pro 11-Core CPU & 14-Core GPU 14-inch (Late 2023),,4 TB,SSD,,,4950,2023,M3 Pro,14.0,,,"18, 36",18.0,4 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Pro 12-Core CPU & 18-Core GPU 14-inch (Late 2023),,512 GB,SSD,,,3440,2023,M3 Pro,14.0,,,"18, 36",18.0,512 GB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Pro 12-Core CPU & 18-Core GPU 14-inch (Late 2023),,1 TB,SSD,,,3720,2023,M3 Pro,14.0,,,"18, 36",18.0,1 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Pro 12-Core CPU & 18-Core GPU 14-inch (Late 2023),,2 TB,SSD,,,4130,2023,M3 Pro,14.0,,,"18, 36",18.0,2 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Pro 12-Core CPU & 18-Core GPU 14-inch (Late 2023),,4 TB,SSD,,,4800,2023,M3 Pro,14.0,,,"18, 36",18.0,4 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Pro 12-Core CPU & 18-Core GPU 16-inch (Late 2023),,512 GB,SSD,,,3940,2023,M3 Pro,16.0,,,"18, 36",18.0,512 GB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Pro 12-Core CPU & 18-Core GPU 16-inch (Late 2023),,1 TB,SSD,,,4380,2023,M3 Pro,16.0,,,"18, 36",18.0,1 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Pro 12-Core CPU & 18-Core GPU 16-inch (Late 2023),,2 TB,SSD,,,5130,2023,M3 Pro,16.0,,,"18, 36",18.0,2 TB,M3
Switch,Mac,MacBook Pro,MacBook Pro M3 Pro 12-Core CPU & 18-Core GPU 16-inch (Late 2023),,4 TB,SSD,,,5910,2023,M3 Pro,16.0,,,"18, 36",18.0,4 TB,M3
UR,Mac,MacBook Air,MacBook Air i3 1.1GHz 13-inch (Early 2020),,256 GB,SSD,,,350,2020,Intel Core i3,13.0,,,"8, 16",8.0,256 GB,
UR,Mac,MacBook Air,MacBook Air i3 1.1GHz 13-inch (Early 2020),,512 GB,SSD,,,360,2020,Intel Core i3,13.0,,,"8, 16",8.0,512 GB,
UR,Mac,MacBook Air,MacBook Air i3 1.1GHz 13-inch (Early 2020),,1 TB,SSD,,,370,2020,Intel Core i3,13.0,,,"8, 16",8.0,1 TB,
UR,Mac,MacBook Air,MacBook Air i3 1.1GHz 13-inch (Early 2020),,2 TB,SSD,,,430,2020,Intel Core i3,13.0,,,"8, 16",8.0,2 TB,
UR,Mac,MacBook Air,MacBook Air i5 1.1GHz 13-inch (Early 2020),,256 GB,SSD,,,460,2020,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,
UR,Mac,MacBook Air,MacBook Air i5 1.1GHz 13-inch (Early 2020),,512 GB,SSD,,,500,2020,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,
UR,Mac,MacBook Air,MacBook Air i5 1.1GHz 13-inch (Early 2020),,1 TB,SSD,,,510,2020,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,
UR,Mac,MacBook Air,MacBook Air i5 1.1GHz 13-inch (Early 2020),,2 TB,SSD,,,580,2020,Intel Core i5,13.0,,,"8, 16",8.0,2 TB,
UR,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Early 2015),,128 GB,SSD,,,50,2015,Intel Core i5,13.0,,,8,8.0,128 GB,
UR,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Early 2015),,256 GB,SSD,,,50,2015,Intel Core i5,13.0,,,8,8.0,256 GB,
UR,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Early 2015),,512 GB,SSD,,,50,2015,Intel Core i5,13.0,,,8,8.0,512 GB,
UR,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Late 2018),,128 GB,SSD,,,250,2018,Intel Core i5,13.0,,,"8, 16",8.0,128 GB,
UR,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Late 2018),,256 GB,SSD,,,350,2018,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,
UR,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Late 2018),,512 GB,SSD,,,400,2018,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,
UR,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Late 2018),,1.5 TB,SSD,,,450,2018,Intel Core i5,13.0,,,"8, 16",8.0,1.5 TB,
UR,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Mid 2019),,128 GB,SSD,,,410,2019,Intel Core i5,13.0,,,"8, 16",8.0,128 GB,
UR,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Mid 2019),,256 GB,SSD,,,420,2019,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,
UR,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Mid 2019),,512 GB,SSD,,,490,2019,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,
UR,Mac,MacBook Air,MacBook Air i5 1.6GHz 13-inch (Mid 2019),,1 TB,SSD,,,500,2019,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,
UR,Mac,MacBook Air,MacBook Air i5 1.8GHz 13-inch (Mid 2017),,128 GB,SSD,,,180,2017,Intel Core i5,13.0,,,"8, 16",8.0,128 GB,
UR,Mac,MacBook Air,MacBook Air i5 1.8GHz 13-inch (Mid 2017),,256 GB,SSD,,,230,2017,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,
UR,Mac,MacBook Air,MacBook Air i5 1.8GHz 13-inch (Mid 2017),,512 GB,SSD,,,260,2017,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,
UR,Mac,MacBook Air,MacBook Air i7 1.2GHz 13-inch (Early 2020),,256 GB,SSD,,,490,2020,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,
