Collection Date,Pricing Category,Provider,Device,Model,Specification,Max. Trade-In Value (RM),Standardized Model,Model_Year,Device Type,Model.1,Generation,Year,Screen Size (inch),Clock Speed,Chipset,RAM (GB),Storage (GB),Storage Type,Connectivity,Model Number
,Retailer Trade-in,Switch,iPad,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,"256GB, Cellular",2100,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,,256.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,"512GB, Cellular",2430,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,,512.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,"1TB, Cellular",2950,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,,1024.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,"2TB, Cellular",3500,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,,2048.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 11-inch M4 (Gen 5) 2024 Nano Glass,"1TB, Wi-Fi",2700,iPad Pro 11-inch M4 (Gen 5) 2024 Nano Glass,2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,,1024.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 11-inch M4 (Gen 5) 2024 Nano Glass,"2TB, Wi-Fi",3250,iPad Pro 11-inch M4 (Gen 5) 2024 Nano Glass,2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,,2048.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,"256GB, Wi-Fi",1800,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,,256.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,"512GB, Wi-Fi",2180,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,,512.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,"1TB, Wi-Fi",2680,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,,1024.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,"2TB, Wi-Fi",3210,iPad Pro 11-inch M4 (Gen 5) 2024 Standard Glass,2024.0,iPad,iPad Pro,5.0,2024,11.0,,M4,,2048.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 11‑inch (Gen 1) 2018,64GB Cellular,650,iPad Pro 11‑inch (Gen 1) 2018,2018.0,iPad,iPad Pro,1.0,2018,,,,,64.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 11‑inch (Gen 1) 2018,64GB Wi-Fi,550,iPad Pro 11‑inch (Gen 1) 2018,2018.0,iPad,iPad Pro,1.0,2018,,,,,64.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 11‑inch (Gen 1) 2018,256GB Cellular,750,iPad Pro 11‑inch (Gen 1) 2018,2018.0,iPad,iPad Pro,1.0,2018,,,,,256.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 11‑inch (Gen 1) 2018,256GB Wi-Fi,650,iPad Pro 11‑inch (Gen 1) 2018,2018.0,iPad,iPad Pro,1.0,2018,,,,,256.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 11‑inch (Gen 1) 2018,512GB Cellular,850,iPad Pro 11‑inch (Gen 1) 2018,2018.0,iPad,iPad Pro,1.0,2018,,,,,512.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 11‑inch (Gen 1) 2018,512GB Wi-Fi,750,iPad Pro 11‑inch (Gen 1) 2018,2018.0,iPad,iPad Pro,1.0,2018,,,,,512.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 11‑inch (Gen 1) 2018,1TB Cellular,950,iPad Pro 11‑inch (Gen 1) 2018,2018.0,iPad,iPad Pro,1.0,2018,,,,,1024.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 11‑inch (Gen 1) 2018,1TB Wi-Fi,850,iPad Pro 11‑inch (Gen 1) 2018,2018.0,iPad,iPad Pro,1.0,2018,,,,,1024.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 1) 2015,32GB Cellular,190,iPad Pro 12.9-inch (Gen 1) 2015,2015.0,iPad,iPad Pro,1.0,2015,12.9,,,,32.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 1) 2015,32GB Wi-Fi,160,iPad Pro 12.9-inch (Gen 1) 2015,2015.0,iPad,iPad Pro,1.0,2015,12.9,,,,32.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 5) 2021,128GB Cellular,1280,iPad Pro 12.9-inch (Gen 5) 2021,2021.0,iPad,iPad Pro,5.0,2021,12.9,,,,128.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 5) 2021,128GB Wi-Fi,1180,iPad Pro 12.9-inch (Gen 5) 2021,2021.0,iPad,iPad Pro,5.0,2021,12.9,,,,128.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 5) 2021,256GB Cellular,1380,iPad Pro 12.9-inch (Gen 5) 2021,2021.0,iPad,iPad Pro,5.0,2021,12.9,,,,256.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 5) 2021,256GB Wi-Fi,1300,iPad Pro 12.9-inch (Gen 5) 2021,2021.0,iPad,iPad Pro,5.0,2021,12.9,,,,256.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 5) 2021,512GB Cellular,1510,iPad Pro 12.9-inch (Gen 5) 2021,2021.0,iPad,iPad Pro,5.0,2021,12.9,,,,512.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 5) 2021,512GB Wi-Fi,1400,iPad Pro 12.9-inch (Gen 5) 2021,2021.0,iPad,iPad Pro,5.0,2021,12.9,,,,512.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 5) 2021,1TB Cellular,1660,iPad Pro 12.9-inch (Gen 5) 2021,2021.0,iPad,iPad Pro,5.0,2021,12.9,,,,1024.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 5) 2021,1TB Wi-Fi,1510,iPad Pro 12.9-inch (Gen 5) 2021,2021.0,iPad,iPad Pro,5.0,2021,12.9,,,,1024.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 5) 2021,2TB Cellular,1810,iPad Pro 12.9-inch (Gen 5) 2021,2021.0,iPad,iPad Pro,5.0,2021,12.9,,,,2048.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 5) 2021,2TB Wi-Fi,1740,iPad Pro 12.9-inch (Gen 5) 2021,2021.0,iPad,iPad Pro,5.0,2021,12.9,,,,2048.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch M2 (Gen 6) 2022,128GB Cellular,1580,iPad Pro 12.9-inch M2 (Gen 6) 2022,2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,,128.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch M2 (Gen 6) 2022,128GB Wi-Fi,1430,iPad Pro 12.9-inch M2 (Gen 6) 2022,2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,,128.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch M2 (Gen 6) 2022,256GB Cellular,1700,iPad Pro 12.9-inch M2 (Gen 6) 2022,2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,,256.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch M2 (Gen 6) 2022,256GB Wi-Fi,1550,iPad Pro 12.9-inch M2 (Gen 6) 2022,2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,,256.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch M2 (Gen 6) 2022,512GB Cellular,1850,iPad Pro 12.9-inch M2 (Gen 6) 2022,2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,,512.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch M2 (Gen 6) 2022,512GB Wi-Fi,1680,iPad Pro 12.9-inch M2 (Gen 6) 2022,2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,,512.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch M2 (Gen 6) 2022,1TB Cellular,1930,iPad Pro 12.9-inch M2 (Gen 6) 2022,2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,,1024.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch M2 (Gen 6) 2022,1TB Wi-Fi,1880,iPad Pro 12.9-inch M2 (Gen 6) 2022,2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,,1024.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch M2 (Gen 6) 2022,2TB Cellular,2130,iPad Pro 12.9-inch M2 (Gen 6) 2022,2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,,2048.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch M2 (Gen 6) 2022,2TB Wi-Fi,2080,iPad Pro 12.9-inch M2 (Gen 6) 2022,2022.0,iPad,iPad Pro,6.0,2022,12.9,,M2,,2048.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 1) 2015,128GB Cellular,200,iPad Pro 12.9-inch (Gen 1) 2015,2015.0,iPad,iPad Pro,1.0,2015,12.9,,,,128.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 1) 2015,128GB Wi-Fi,170,iPad Pro 12.9-inch (Gen 1) 2015,2015.0,iPad,iPad Pro,1.0,2015,12.9,,,,128.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 1) 2015,256GB Cellular,250,iPad Pro 12.9-inch (Gen 1) 2015,2015.0,iPad,iPad Pro,1.0,2015,12.9,,,,256.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9-inch (Gen 1) 2015,256GB Wi-Fi,200,iPad Pro 12.9-inch (Gen 1) 2015,2015.0,iPad,iPad Pro,1.0,2015,12.9,,,,256.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 2) 2017,64GB Cellular,410,iPad Pro 12.9‑inch (Gen 2) 2017,2017.0,iPad,iPad Pro,2.0,2017,,,,,64.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 2) 2017,64GB Wi-Fi,380,iPad Pro 12.9‑inch (Gen 2) 2017,2017.0,iPad,iPad Pro,2.0,2017,,,,,64.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 2) 2017,256GB Cellular,480,iPad Pro 12.9‑inch (Gen 2) 2017,2017.0,iPad,iPad Pro,2.0,2017,,,,,256.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 2) 2017,256GB Wi-Fi,430,iPad Pro 12.9‑inch (Gen 2) 2017,2017.0,iPad,iPad Pro,2.0,2017,,,,,256.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 2) 2017,512GB Cellular,580,iPad Pro 12.9‑inch (Gen 2) 2017,2017.0,iPad,iPad Pro,2.0,2017,,,,,512.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 2) 2017,512GB Wi-Fi,560,iPad Pro 12.9‑inch (Gen 2) 2017,2017.0,iPad,iPad Pro,2.0,2017,,,,,512.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 3) 2018,64GB Cellular,750,iPad Pro 12.9‑inch (Gen 3) 2018,2018.0,iPad,iPad Pro,3.0,2018,,,,,64.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 3) 2018,64GB Wi-Fi,650,iPad Pro 12.9‑inch (Gen 3) 2018,2018.0,iPad,iPad Pro,3.0,2018,,,,,64.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 3) 2018,256GB Cellular,850,iPad Pro 12.9‑inch (Gen 3) 2018,2018.0,iPad,iPad Pro,3.0,2018,,,,,256.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 3) 2018,256GB Wi-Fi,750,iPad Pro 12.9‑inch (Gen 3) 2018,2018.0,iPad,iPad Pro,3.0,2018,,,,,256.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 3) 2018,512GB Cellular,950,iPad Pro 12.9‑inch (Gen 3) 2018,2018.0,iPad,iPad Pro,3.0,2018,,,,,512.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 3) 2018,512GB Wi-Fi,850,iPad Pro 12.9‑inch (Gen 3) 2018,2018.0,iPad,iPad Pro,3.0,2018,,,,,512.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 3) 2018,1TB Cellular,1050,iPad Pro 12.9‑inch (Gen 3) 2018,2018.0,iPad,iPad Pro,3.0,2018,,,,,1024.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 3) 2018,1TB Wi-Fi,950,iPad Pro 12.9‑inch (Gen 3) 2018,2018.0,iPad,iPad Pro,3.0,2018,,,,,1024.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 4) 2020,128GB Cellular,1100,iPad Pro 12.9‑inch (Gen 4) 2020,2020.0,iPad,iPad Pro,4.0,2020,,,,,128.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 4) 2020,128GB Wi-Fi,930,iPad Pro 12.9‑inch (Gen 4) 2020,2020.0,iPad,iPad Pro,4.0,2020,,,,,128.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 4) 2020,256GB Cellular,1230,iPad Pro 12.9‑inch (Gen 4) 2020,2020.0,iPad,iPad Pro,4.0,2020,,,,,256.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 4) 2020,256GB Wi-Fi,1100,iPad Pro 12.9‑inch (Gen 4) 2020,2020.0,iPad,iPad Pro,4.0,2020,,,,,256.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 4) 2020,512GB Cellular,1380,iPad Pro 12.9‑inch (Gen 4) 2020,2020.0,iPad,iPad Pro,4.0,2020,,,,,512.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 4) 2020,512GB Wi-Fi,1230,iPad Pro 12.9‑inch (Gen 4) 2020,2020.0,iPad,iPad Pro,4.0,2020,,,,,512.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 4) 2020,1TB Cellular,1450,iPad Pro 12.9‑inch (Gen 4) 2020,2020.0,iPad,iPad Pro,4.0,2020,,,,,1024.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 12.9‑inch (Gen 4) 2020,1TB Wi-Fi,1310,iPad Pro 12.9‑inch (Gen 4) 2020,2020.0,iPad,iPad Pro,4.0,2020,,,,,1024.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 13-inch M4 (Gen 7) 2024 Nano Glass,"1TB, Cellular",3650,iPad Pro 13-inch M4 (Gen 7) 2024 Nano Glass,2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,,1024.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 13-inch M4 (Gen 7) 2024 Nano Glass,"2TB, Cellular",4200,iPad Pro 13-inch M4 (Gen 7) 2024 Nano Glass,2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,,2048.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,"256GB, Cellular",2620,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,,256.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,"512GB, Cellular",3000,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,,512.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,"1TB, Cellular",3600,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,,1024.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,"2TB, Cellular",4150,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,,2048.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 13-inch M4 (Gen 7) 2024 Nano Glass,"1TB, Wi-Fi",3250,iPad Pro 13-inch M4 (Gen 7) 2024 Nano Glass,2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,,1024.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 13-inch M4 (Gen 7) 2024 Nano Glass,"2TB, Wi-Fi",3800,iPad Pro 13-inch M4 (Gen 7) 2024 Nano Glass,2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,,2048.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,"256GB, Wi-Fi",2230,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,,256.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,"512GB, Wi-Fi",2650,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,,512.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,"1TB, Wi-Fi",3210,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,,1024.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,"2TB, Wi-Fi",3780,iPad Pro 13-inch M4 (Gen 7) 2024 Standard Glass,2024.0,iPad,iPad Pro,7.0,2024,13.0,,M4,,2048.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 9.7‑inch 2016,32GB Cellular,160,iPad Pro 9.7‑inch 2016,2016.0,iPad,iPad Pro,9.0,2016,,,,,32.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 9.7‑inch 2016,32GB Wi-Fi,150,iPad Pro 9.7‑inch 2016,2016.0,iPad,iPad Pro,9.0,2016,,,,,32.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 9.7‑inch 2016,128GB Cellular,170,iPad Pro 9.7‑inch 2016,2016.0,iPad,iPad Pro,9.0,2016,,,,,128.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 9.7‑inch 2016,128GB Wi-Fi,160,iPad Pro 9.7‑inch 2016,2016.0,iPad,iPad Pro,9.0,2016,,,,,128.0,,Wi-Fi,
,Retailer Trade-in,Switch,iPad,iPad Pro 9.7‑inch 2016,256GB Cellular,210,iPad Pro 9.7‑inch 2016,2016.0,iPad,iPad Pro,9.0,2016,,,,,256.0,,Cellular,
,Retailer Trade-in,Switch,iPad,iPad Pro 9.7‑inch 2016,256GB Wi-Fi,200,iPad Pro 9.7‑inch 2016,2016.0,iPad,iPad Pro,9.0,2016,,,,,256.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 10 10.9-inch,"64GB, Cellular",690,iPad 10 10.9-inch,2022.0,iPad,iPad,10.0,,10.9,,,,64.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 10 10.9-inch,"256GB, Cellular",800,iPad 10 10.9-inch,2022.0,iPad,iPad,10.0,,10.9,,,,256.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 10 10.9-inch,"64GB, Wi-Fi",610,iPad 10 10.9-inch,2022.0,iPad,iPad,10.0,,10.9,,,,64.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 10 10.9-inch,"256GB, Wi-Fi",690,iPad 10 10.9-inch,2022.0,iPad,iPad,10.0,,10.9,,,,256.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 11 11-inch A16,"128GB, Cellular",840,iPad 11 11-inch A16,2025.0,iPad,iPad,11.0,,11.0,,A16,,128.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 11 11-inch A16,"256GB, Cellular",1040,iPad 11 11-inch A16,2025.0,iPad,iPad,11.0,,11.0,,A16,,256.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 11 11-inch A16,"512GB, Cellular",1370,iPad 11 11-inch A16,2025.0,iPad,iPad,11.0,,11.0,,A16,,512.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 11 11-inch A16,"128GB, Wi-Fi",640,iPad 11 11-inch A16,2025.0,iPad,iPad,11.0,,11.0,,A16,,128.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 11 11-inch A16,"256GB, Wi-Fi",820,iPad 11 11-inch A16,2025.0,iPad,iPad,11.0,,11.0,,A16,,256.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 11 11-inch A16,"512GB, Wi-Fi",1110,iPad 11 11-inch A16,2025.0,iPad,iPad,11.0,,11.0,,A16,,512.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 4 9.7-inch,16GB Cellular,60,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,16.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 4 9.7-inch,16GB Wi-Fi,50,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,16.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 4 9.7-inch,32GB Cellular,60,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,32.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 4 9.7-inch,32GB Wi-Fi,50,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,32.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 4 9.7-inch,64GB Cellular,60,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,64.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 4 9.7-inch,64GB Wi-Fi,50,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,64.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 4 9.7-inch,128GB Cellular,60,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,128.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 4 9.7-inch,128GB Wi-Fi,50,iPad 4 9.7-inch,2012.0,iPad,iPad,4.0,,9.7,,,,128.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 5 9.7-inch,32GB Cellular,100,iPad 5 9.7-inch,2017.0,iPad,iPad,5.0,,9.7,,,,32.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 5 9.7-inch,32GB Wi-Fi,80,iPad 5 9.7-inch,2017.0,iPad,iPad,5.0,,9.7,,,,32.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 5 9.7-inch,128GB Cellular,130,iPad 5 9.7-inch,2017.0,iPad,iPad,5.0,,9.7,,,,128.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 5 9.7-inch,128GB Wi-Fi,100,iPad 5 9.7-inch,2017.0,iPad,iPad,5.0,,9.7,,,,128.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 6 9.7-inch,32GB Cellular,130,iPad 6 9.7-inch,2018.0,iPad,iPad,6.0,,9.7,,,,32.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 6 9.7-inch,32GB Wi-Fi,100,iPad 6 9.7-inch,2018.0,iPad,iPad,6.0,,9.7,,,,32.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 6 9.7-inch,128GB Cellular,170,iPad 6 9.7-inch,2018.0,iPad,iPad,6.0,,9.7,,,,128.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 6 9.7-inch,128GB Wi-Fi,130,iPad 6 9.7-inch,2018.0,iPad,iPad,6.0,,9.7,,,,128.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 7 10.2‑inch,32GB Cellular,170,iPad 7 10.2‑inch,2019.0,iPad,iPad,7.0,,,,,,32.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 7 10.2‑inch,32GB Wi-Fi,150,iPad 7 10.2‑inch,2019.0,iPad,iPad,7.0,,,,,,32.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 7 10.2‑inch,128GB Cellular,340,iPad 7 10.2‑inch,2019.0,iPad,iPad,7.0,,,,,,128.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 7 10.2‑inch,128GB Wi-Fi,240,iPad 7 10.2‑inch,2019.0,iPad,iPad,7.0,,,,,,128.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 8 10.2-inch,32GB Cellular,310,iPad 8 10.2-inch,2020.0,iPad,iPad,8.0,,10.2,,,,32.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 8 10.2-inch,32GB Wi-Fi,200,iPad 8 10.2-inch,2020.0,iPad,iPad,8.0,,10.2,,,,32.0,,Wi-Fi,
,Retailer Trade-in,UR,iPad,iPad 8 10.2-inch,128GB Cellular,360,iPad 8 10.2-inch,2020.0,iPad,iPad,8.0,,10.2,,,,128.0,,Cellular,
,Retailer Trade-in,UR,iPad,iPad 8 10.2-inch,128GB Wi-Fi,260,iPad 8 10.2-inch,2020.0,iPad,iPad,8.0,,10.2,,,,128.0,,Wi-Fi,
